ProductName,Price,CategoryRanking,Original_URL
Large Xerographica Air Plants 5 to 7 Inch Wide - Live Tillandsia Succulent House Plants - Available in Wholesale and Bulk - Home and Garden Decor - Easy Care Indoor and Outdoor Plants (1 PC),$13.95,#78,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Live Snake Plant, Sansevieria trifasciata Superba, Fully Rooted Indoor House Plant in Pot, Mother in Law Tongue Sansevieria Plant, Potted Succulent Plant, Houseplant in Potting Soil by Plants for Pets",$17.57,#70,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Benchmark Bouquets Big Blooms, With Vase (Fresh Cut Flowers)",$45.10,#54,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Small Air Plants - 3 Ionantha Fuego - 1 to 2 Inch Air Plant - Color & Form Varies by Season - 30 Day Guarantee on Tillandsia from The Drunken Gnome (3, One Size 1-2"")",$21.95,#57,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"10 Assorted Live Succulent Cuttings, Rare Varieties Plant Clipping, Great for Terrariums, Mini Gardens, DIY Projects, Starter Plants, Wedding Decor Gift, No 2 Succulents Alike, Easy to Grow",$11.99,#68,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Delivery by Thursday, April 21st Arabella Bouquets Fresh Cut Purple Extravagance Mothers Day Flowers with Vase",$49.95,#91,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Brussel's Live Green Mound Juniper Outdoor Bonsai Tree - 4 Years Old; 6"" to 8"" Tall with Decorative Container, Humidity Tray & Deco Rock",$36.94,#98,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Cape Sundew - Drosera capensis - Carnivorous Plant 3"" Pot",$19.99,#90,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Costa Farms Live Succulent Garden, Echeverria Garden in Two Tone Planter, 2-Pack",$20.99,#93,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"PERFECT PLANTS Black Coral Snake Plant | 24in Tall | Easy Care | Thrives in Low to Bright Light, Air Purifying 10in. Grower's Pot",$14.99,#99,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Brussel's Bonsai Live Golden Gate Ficus Indoor Bonsai Tree-7 Years Old 8"" to 10"" Tall with Decorative Container",$36.00,#92,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"String of Pearls Succulents Senecio Rowleyanus (2 Pack in 2"" Pots …)",$9.95,#100,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
2 Australian Willow Bonsai Trees Fresh Cutting - Extensive Thick Trunks Fast Growing Light Bonsai Indoor Money Plant - Antique Piece for Your Home and Office - Twigz Nursery,$14.49,#85,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
Flowers Delivery Free Shipping Rainbow Fields Multicolored Alstroemeria Bouquet (No Vase),$44.99,#89,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Succulents Plants Live in Plant Pot Set (3 Pack), Succulent Cactus Plants Live Plants, Indoor Plants Live Gardening Gifts for Plant Lovers, Live Succulents Plants Live Houseplants by Plants for Pets",$30.74,#82,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
Rat Tail Cactus Plant,$28.99,#83,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
Backyard Morel Mushroom Growing Kit - Morel Habitat Kit,$37.95,#88,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Hallmark Flowers Live Succulent in 5"" Blue Stitches Ceramic Container",$29.75,#94,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Brussel's Bonsai Live Golden Gate Ficus Indoor Bonsai Tree-7 Years Old 8"" to 10"" Tall with Decorative Container",$36.00,#92,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
Benchmark Bouquets 50 Red Roses Farm Direct (Fresh Cut Flowers),$79.96,#86,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
Calico Kitten Crassula (2 inch) | Live Healthy Unique Pink Trailing Succulents for Home Office Decoration,$5.65,#97,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
From You Flowers - One Dozen Long Stemmed Red Roses with Free Vase (Fresh Flowers),$29.99,#87,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Aloe Vera Plant Live Succulent Plants (3 Pack), Live Aloe Vera Plant Succulents, Live Aloe Plant in Aloe Plant Pot, Aloe Plants Live Indoor Plants, Succulents Live House Plants by Plants for Pets",$15.39,#95,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"Sunset Jade Plant - Crassula - Easy to Grow House Plant - 4"" Pot",$12.50,#96,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"9GreenBox - 3 Tier 4"" 6"" 8"" Lucky Bamboo for Feng Shui (Total About 38 Stalks) Home Growth USA",$22.99,#84,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Flowers-Live-Indoor-Plants/zgbs/grocery/3745171/ref=zg_bs_nav_grocery_1
"DAVID Roasted and Salted Jumbo Sunflower Seeds, Keto Friendly, 5.25 oz, 12 Pack",$13.56,#13,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"BetterBody Foods Organic Chia Seeds with Omega-3, Non-GMO, Gluten Free, Keto Diet Friendly, Vegan, Good Source of Fiber, Add to Smoothies, 2 lbs, 32 Oz",$13.90,#1,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios No Shells Roasted and Salted Nuts, 0.75 Ounce (Pack of 9)",$6.94,#10,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond Almonds Oven Roasted Dark Chocolate Flavored Snack Nuts, 25 Oz Resealable Bag (Pack of 1)",$11.68,#2,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond Almonds Bold Variety Pack - Salt N' Vinegar, Habanero BBQ, and Wasabi & Soy Sauce Flavored Snack Nuts, 16 Oz Resealable Bags (Pack of 3)",$7.59,#5,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Deluxe Lightly Salted Mixed Nuts, 15.25 oz. Resealable Container - Reduced Sodium Mixed Nuts with Cashews, Almonds, Hazelnuts, Pistachios & Pecans - Vegan Snacks, Kosher",$8.59,#12,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
,,,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond, Dark Chocolate Almond Snack Nuts, 40oz Bag",$11.81,#3,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Deluxe Lightly Salted Whole Cashews, 1lb 2.25oz . Resealable Canister - Lightly Salted Cashews & Lightly Salted Nuts - Nutrient Dense Snacks for Adults & Kids - Vegan Snacks, Kosher",$11.88,#7,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Fisher Chopped Walnuts, 6 Ounces, California Grown Walnuts, Unsalted, Naturally Gluten Free, No Preservatives, Non-GMO",$2.56,#6,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond Almonds Oven Roasted Dark Chocolate Flavored Snack Nuts, 100 Calorie Packs, 32 Count",$15.31,#4,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Organic Hemp Hearts Shelled Hemp Seeds, 18 Oz, Smoothies, Yogurt & Salad, Vegan",$7.78,#11,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Sahale Snacks Banana Rum Pecans Glazed Mix, 1.5 Ounces (Pack of 9)",$15.48,#8,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios, Roasted and Salted Nuts, 1.5 Ounce Bag (Pack of 9)",$6.94,#16,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Dry Roasted Peanuts, 34.5 oz. Resealable Plastic Jars (Pack of 3) - Peanuts with Sea Salt - Peanut Snacks - Shareable Snacks - Heart Healthy Snacks for Adults - Kosher",$6.12,#19,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Nut Harvest Cocoa Dusted Almonds, 36 oz",$13.49,#30,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Fisher Chef's Naturals Pecan Chips, 6 oz, Naturally Gluten Free, No Preservatives, Non-GMO",$7.09,#42,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios Resealable Bag, Roasted & Salted, 48 Oz",$16.98,#17,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Deluxe Salted Mixed Nuts, Resealable Canister - Contains Cashews, Almonds, Pecans, Pistachios & Hazelnuts Seasoned with Sea Salt, 2 lb 2oz. (34 oz) (Packaging May vary)",$19.58,#27,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Terrasoul Superfoods Organic Brazil Nuts, 1 Lb - Raw | Unsalted | Rich in Selenium",$14.99,#29,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Fancy Whole Cashews with Sea Salt, 33 oz. Resealable Jar - Snack for Adults Made with Simple Ingredients - Good Source of Essential Nutrients - Kosher",$18.58,#25,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
Sun-Maid Organic California Raisins | .5 Ounce Boxes | Pack of 12 Bags with 12 Boxes Each | Whole Natural Dried Fruit | No Sugar Added | Naturally Gluten Free | Non-GMO | Vegan And Vegetarian Friendly,$1.98,#35,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Amazon Brand - Happy Belly Fancy Whole Cashews, 44 Ounce & Happy Belly Nuts, Chocolate & Dried Fruit Trail Mix, 48 oz",$20.40,#43,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Terrasoul Superfoods Organic Pumpkin Seeds, 2 Lbs - Premium Quality | Fresh | Raw | Unsalted",$16.99,#26,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Hemp Hearts Shelled Hemp Seeds, 5 lb; 10g Plant Based Protein and 12g Omega 3 & 6 per Serving | Perfect for smoothies, yogurt & salad | Non-GMO, Vegan, Keto, Paleo, Gluten Free | Manitoba Harvest",$10.12,#24,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Roasted Pecans, 7.25 oz. Resealable Canister - Salted Pecans - Snacks for Adults - Kids Snacks - Vegan Snacks, Kosher",$6.58,#37,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
NATIERRA Premium Freeze-Dried Apples | Non-GMO & Vegan| 0.7 Ounce (Pack of 8),$2.96,#14,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios, Roasted and Salted, 32 Ounce",$12.57,#18,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Navitas Organics Chia Seeds, 8 oz. Bag, 19 Servings — Organic, Non-GMO, Gluten-Free",$5.20,#41,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios, Roasted and Salted, 32 Ounce",$12.57,#18,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios Roasted and Salted Pistachios,1.5 Ounce, Pack of 24.",$14.98,#28,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Joolies Organic Pit-Free Medjool Dates | ""Ugglies"" 2-Pound Eco Friendly Bulk Box | Fresh California Grown Fruit | Vegan, Gluten-Free, Paleo, No Sugar Added | Great Gift for Friends & Family",$13.99,#38,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Amazon Brand - Happy Belly Pecan Halves, 16 Ounce",$8.27,#40,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Viva Naturals The Finest Organic Raw Chia Seeds, 1 Pound",$9.89,#20,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Amazon Brand - Happy Belly California Walnuts, Halves and Pieces, 40 Ounce",$19.61,#23,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Pistachio Lover's Mix, 1.15 lb. Resealable Canister - Deluxe Pistachio Mix: Pistachios, Almonds & Cashews Roasted in Peanut Oil with Sea Salt - Kosher, Savory Snack",$12.98,#31,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Navitas Organics Goji Berries, 16 oz. Bag, 15 Servings — Organic, Non-GMO, Sun-Dried, Sulfite-Free",$6.99,#36,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond Almonds Spicy Dill Pickle Flavored Snack Nuts, 6 Oz Resealable Can (Pack of 1)",$3.22,#15,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios Resealable Bag, Roasted & Salted, 48 Oz",$16.98,#17,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Amazon Brand - Happy Belly Peanut Butter Plenty Trail Mix, 16 oz (Pack of 2)",$6.48,#33,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Ocean Spray Craisins Dried Cranberries, Original Brick Pack, 1 Ounce (Pack of 12)",$5.92,#39,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond Almonds XTREMES Carolina Reaper Flavored Snack Nuts, 6 Oz Resealable Cans (Pack of 1)",$3.48,#46,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Amazon Brand - Happy Belly Roasted Lightly Salted Almonds Multi-Pack, 24 Count",$6.33,#21,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Deluxe Whole Cashews, 18.25 oz. Resealable Jar - Wholesome Snack Roasted in Peanut Oil with Sea Salt - Nutrient-Dense Snack & Good Source of Magnesium",$11.88,#32,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Anthony's Organic Vital Wheat Gluten, 2 lb, High in Protein, Vegan, Non GMO, Keto Friendly, Low Carb",$18.49,#44,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Blue Diamond Almonds, Bold Habanero BBQ, 1.5 Ounce, (Pack of 24)",$10.49,#45,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Seapoint Farms Dry Roasted Edamame, Sea Salt, Vegan, Gluten-Free, Kosher, and Non-GMO, Crunchy Snack for Healthy Snacking, 100 Calorie Snack Pack (12 Boxes)",$7.47,#22,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Organic Lavender Flowers Dried | Perfect for Tea, Baking, Lemonade, DIY Beauty, Sachets & Fresh Fragrance | 100% Raw From France | Large 4oz Resealable Kraft Bag | by FGO",$11.99,#34,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
Kirkland Signature Praline Pecans 2.5lb (Family Bundle),$23.10,#92,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Planters Mixed Nuts Less Than 50% Peanuts with Peanuts (Almonds, Cashews, Hazelnuts, Pecans & Sea Salt, 3.5 lb Canister)",$17.12,#62,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
An Item of Hampton Farms Unsalted In-Shell Peanuts (5 lbs.) - Pack of 1 - Bulk Disc,$8.25,#85,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Fresh Daily Healthy Mix Antioxidant Mix 24 Count, 24 Ounce",$19.03,#96,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Terrasoul Superfoods Organic Medjool Dates, 2 Lbs - Soft Chewy Texture | Sweet Caramel Flavor | Farm Fresh",$16.99,#60,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS Deluxe Pistachio Mix, 14.5 oz. Resealable Container - Variety Mixed Nuts with Pistachios, Almonds & Cashews - Shareable Snack & Great Source of Energy - Kosher",$11.50,#77,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Planters Lightly Salted Mixed Nuts, 15 oz Can",$7.54,#86,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"PLANTERS NUT-rition Wholesome Nut Mix, 7.5 oz Box (Contains 7 Individual Pouches) - Cashews, Almonds and Macadamias Snack Mix - No Artificial Flavors, No Artificial Colors, No Preservatives - Kosher",$6.28,#100,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Wonderful Pistachios, No Shells, Roasted and Lightly Salted, 6 Ounce Resealable Bag",$6.18,#82,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Fisher Snack Oven Roasted Never Fried Whole Cashews, 24 Ounces, Made With Sea Salt, Non-GMO, No Oils, Artificial Ingredients or Preservatives",$11.78,#94,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Emerald Nuts, Dry Roasted Almonds 100 Calorie Packs, 0.63 Ounce, 7 Count (Pack of 12)",$10.00,#52,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Amazon Brand - Wickedly Prime Roasted Cashews, Coconut Toffee, Snack Pack, 1.5 Ounce (Pack of 15)",$7.61,#56,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"Dried Dark Sweet Cherries, 1lb Bag, Unsweetened, No Added Sugar, Sunrise Fresh Dried Fruit Co.",$12.99,#99,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"BIGS Sizzlin' Bacon Sunflower Seeds, 5.35-oz. Bag (Pack of 12)",$15.16,#53,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
"ORGANIC Prunes - Sunny Fruit - (5) 1.06oz Portion Packs per Bag | Purely Dried Plums - NO Added Sugars, Sulfurs or Preservatives | NON-GMO, VEGAN & HALAL",$7.98,#59,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food-Fresh-Produce/zgbs/grocery/6506977011/ref=zg_bs_nav_grocery_1
